DEBUG 2025-07-17 16:01:50:208 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:01:50:212 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getPrometheusStats 
DEBUG 2025-07-17 16:01:50:212 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:01:50:212 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getPrometheusStats:false 
DEBUG 2025-07-17 16:01:50:213 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:01:50:213 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getStats 
DEBUG 2025-07-17 16:01:50:213 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:01:50:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getStats:false 
DEBUG 2025-07-17 16:01:50:216 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:01:50:216 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getServiceStats 
DEBUG 2025-07-17 16:01:50:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:01:50:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getServiceStats:false 
DEBUG 2025-07-17 16:01:50:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:01:50:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getCircuitBreakerStats 
DEBUG 2025-07-17 16:01:50:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:01:50:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getCircuitBreakerStats:false 
DEBUG 2025-07-17 16:01:50:238 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:01:50:239 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus 
DEBUG 2025-07-17 16:01:50:239 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:01:50:239 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus:false 
DEBUG 2025-07-17 16:01:50:251 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:01:50:251 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : pub.flow:setResponse2 
DEBUG 2025-07-17 16:01:50:251 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:01:50:251 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : pub.flow:setResponse2:false 
DEBUG 2025-07-17 16:02:05:208 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:05:209 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getPrometheusStats 
DEBUG 2025-07-17 16:02:05:210 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:05:210 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getPrometheusStats:false 
DEBUG 2025-07-17 16:02:05:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:05:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getStats 
DEBUG 2025-07-17 16:02:05:212 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:05:212 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getStats:false 
DEBUG 2025-07-17 16:02:05:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:05:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getServiceStats 
DEBUG 2025-07-17 16:02:05:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:05:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getServiceStats:false 
DEBUG 2025-07-17 16:02:05:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:05:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getCircuitBreakerStats 
DEBUG 2025-07-17 16:02:05:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:05:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getCircuitBreakerStats:false 
DEBUG 2025-07-17 16:02:05:259 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:05:259 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus 
DEBUG 2025-07-17 16:02:05:259 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:05:259 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus:false 
DEBUG 2025-07-17 16:02:05:261 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:05:261 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : pub.flow:setResponse2 
DEBUG 2025-07-17 16:02:05:261 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:05:261 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : pub.flow:setResponse2:false 
DEBUG 2025-07-17 16:02:20:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:20:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getPrometheusStats 
DEBUG 2025-07-17 16:02:20:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:20:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getPrometheusStats:false 
DEBUG 2025-07-17 16:02:20:212 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:20:212 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getStats 
DEBUG 2025-07-17 16:02:20:212 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:20:212 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getStats:false 
DEBUG 2025-07-17 16:02:20:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:20:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getServiceStats 
DEBUG 2025-07-17 16:02:20:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:20:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getServiceStats:false 
DEBUG 2025-07-17 16:02:20:215 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:20:215 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getCircuitBreakerStats 
DEBUG 2025-07-17 16:02:20:215 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:20:215 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getCircuitBreakerStats:false 
DEBUG 2025-07-17 16:02:20:235 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:20:235 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus 
DEBUG 2025-07-17 16:02:20:235 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:20:235 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus:false 
DEBUG 2025-07-17 16:02:20:236 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:20:236 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : pub.flow:setResponse2 
DEBUG 2025-07-17 16:02:20:236 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:20:236 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : pub.flow:setResponse2:false 
DEBUG 2025-07-17 16:02:35:207 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:35:207 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getPrometheusStats 
DEBUG 2025-07-17 16:02:35:208 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:35:208 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getPrometheusStats:false 
DEBUG 2025-07-17 16:02:35:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:35:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getStats 
DEBUG 2025-07-17 16:02:35:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:35:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getStats:false 
DEBUG 2025-07-17 16:02:35:213 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:35:213 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getServiceStats 
DEBUG 2025-07-17 16:02:35:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:35:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getServiceStats:false 
DEBUG 2025-07-17 16:02:35:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:35:215 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getCircuitBreakerStats 
DEBUG 2025-07-17 16:02:35:215 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:35:215 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getCircuitBreakerStats:false 
DEBUG 2025-07-17 16:02:35:232 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:35:232 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus 
DEBUG 2025-07-17 16:02:35:232 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:35:232 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus:false 
DEBUG 2025-07-17 16:02:35:233 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:35:233 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : pub.flow:setResponse2 
DEBUG 2025-07-17 16:02:35:234 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:35:234 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : pub.flow:setResponse2:false 
DEBUG 2025-07-17 16:02:39:444 Timer-0 DynamicConfigLoaderTask :  [DYNAMICAGENTFILE] File not available 
DEBUG 2025-07-17 16:02:50:205 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:50:206 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getPrometheusStats 
DEBUG 2025-07-17 16:02:50:206 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:50:206 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getPrometheusStats:false 
DEBUG 2025-07-17 16:02:50:207 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:50:207 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getStats 
DEBUG 2025-07-17 16:02:50:207 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:50:207 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getStats:false 
DEBUG 2025-07-17 16:02:50:208 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:50:208 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getServiceStats 
DEBUG 2025-07-17 16:02:50:209 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:50:209 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getServiceStats:false 
DEBUG 2025-07-17 16:02:50:209 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:50:210 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getCircuitBreakerStats 
DEBUG 2025-07-17 16:02:50:210 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:50:210 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getCircuitBreakerStats:false 
DEBUG 2025-07-17 16:02:50:228 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:50:228 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus 
DEBUG 2025-07-17 16:02:50:229 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:50:229 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus:false 
DEBUG 2025-07-17 16:02:50:230 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:02:50:230 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : pub.flow:setResponse2 
DEBUG 2025-07-17 16:02:50:230 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:02:50:230 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : pub.flow:setResponse2:false 
DEBUG 2025-07-17 16:03:05:210 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:05:210 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getPrometheusStats 
DEBUG 2025-07-17 16:03:05:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:05:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getPrometheusStats:false 
DEBUG 2025-07-17 16:03:05:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:05:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getStats 
DEBUG 2025-07-17 16:03:05:215 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:05:215 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getStats:false 
DEBUG 2025-07-17 16:03:05:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:05:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getServiceStats 
DEBUG 2025-07-17 16:03:05:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:05:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getServiceStats:false 
DEBUG 2025-07-17 16:03:05:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:05:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getCircuitBreakerStats 
DEBUG 2025-07-17 16:03:05:217 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:05:218 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getCircuitBreakerStats:false 
DEBUG 2025-07-17 16:03:05:251 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:05:252 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus 
DEBUG 2025-07-17 16:03:05:253 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:05:253 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus:false 
DEBUG 2025-07-17 16:03:05:254 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:05:254 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : pub.flow:setResponse2 
DEBUG 2025-07-17 16:03:05:254 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:05:254 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : pub.flow:setResponse2:false 
DEBUG 2025-07-17 16:03:20:205 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:20:205 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getPrometheusStats 
DEBUG 2025-07-17 16:03:20:205 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:20:205 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getPrometheusStats:false 
DEBUG 2025-07-17 16:03:20:206 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:20:206 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getStats 
DEBUG 2025-07-17 16:03:20:206 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:20:206 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getStats:false 
DEBUG 2025-07-17 16:03:20:210 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:20:210 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getServiceStats 
DEBUG 2025-07-17 16:03:20:210 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:20:210 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getServiceStats:false 
DEBUG 2025-07-17 16:03:20:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:20:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getCircuitBreakerStats 
DEBUG 2025-07-17 16:03:20:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:20:211 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getCircuitBreakerStats:false 
DEBUG 2025-07-17 16:03:20:240 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:20:240 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus 
DEBUG 2025-07-17 16:03:20:240 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:20:241 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus:false 
DEBUG 2025-07-17 16:03:20:242 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:20:242 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : pub.flow:setResponse2 
DEBUG 2025-07-17 16:03:20:242 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:20:242 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : pub.flow:setResponse2:false 
DEBUG 2025-07-17 16:03:35:207 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:35:207 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getPrometheusStats 
DEBUG 2025-07-17 16:03:35:208 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:35:208 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getPrometheusStats:false 
DEBUG 2025-07-17 16:03:35:209 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:35:209 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getStats 
DEBUG 2025-07-17 16:03:35:209 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:35:209 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getStats:false 
DEBUG 2025-07-17 16:03:35:213 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:35:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getServiceStats 
DEBUG 2025-07-17 16:03:35:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:35:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getServiceStats:false 
DEBUG 2025-07-17 16:03:35:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:35:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.server.query:getCircuitBreakerStats 
DEBUG 2025-07-17 16:03:35:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:35:214 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.server.query:getCircuitBreakerStats:false 
DEBUG 2025-07-17 16:03:35:230 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:35:230 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus 
DEBUG 2025-07-17 16:03:35:230 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:35:231 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : wm.client.integrationlive.health.HybridConnectionHealth:getConnectionHealthStatus:false 
DEBUG 2025-07-17 16:03:35:232 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  GLOBAL_OR_LOCAL 
DEBUG 2025-07-17 16:03:35:232 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService :name : pub.flow:setResponse2 
DEBUG 2025-07-17 16:03:35:232 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  return isIncludeService : false 
DEBUG 2025-07-17 16:03:35:232 HTTP Handler 192.168.194.109 CustomTracingConditionCheck :  isIncludeService : pub.flow:setResponse2:false 
DEBUG 2025-07-17 16:03:39:444 Timer-0 DynamicConfigLoaderTask :  [DYNAMICAGENTFILE] File not available 
